4.500000178813934326e-02 1.534819597803771529e-10 -9.398059535018530735e-27
4.500000178813934326e-02 1.269999999999999948e-02 -7.776507174585692594e-19
3.873125091195106506e-02 1.534819597803771529e-10 -9.398059535018530735e-27
2.999999932944774628e-02 1.269999999999999948e-02 -7.776507174585692594e-19
2.999999932944774628e-02 8.731249873340129336e-03 -5.346348604970861058e-19
5.999999865889549255e-02 1.534819597803771529e-10 -9.398059535018530735e-27
5.999999865889549255e-02 1.269999999999999948e-02 -7.776507174585692594e-19
4.500000178813934326e-02 -1.269999969303607992e-02 7.776506986624501894e-19
5.999999865889549255e-02 -1.269999969303607992e-02 7.776506986624501894e-19
1.499999966472387314e-02 -1.269999969303607992e-02 7.776506986624501894e-19
1.499999966472387314e-02 1.534819597803771529e-10 -9.398059535018530735e-27
2.999999932944774628e-02 -1.269999969303607992e-02 7.776506986624501894e-19
2.999999932944774628e-02 -8.731250497698784391e-03 5.346348987280275193e-19
2.126874960958957672e-02 1.534819597803771529e-10 -9.398059535018530735e-27
0.000000000000000000e+00 -8.731250497698784391e-03 5.346348987280275193e-19
0.000000000000000000e+00 -1.269999969303607992e-02 7.776506986624501894e-19
8.731249719858169556e-03 1.534819597803771529e-10 -9.398059535018530735e-27
0.000000000000000000e+00 1.269999999999999948e-02 -7.776507174585692594e-19
0.000000000000000000e+00 8.731249873340129336e-03 -5.346348604970861058e-19
1.499999966472387314e-02 1.269999999999999948e-02 -7.776507174585692594e-19
-8.731249719858169556e-03 1.534819597803771529e-10 -9.398059535018530735e-27
-1.499999966472387314e-02 1.534819597803771529e-10 -9.398059535018530735e-27
-1.499999966472387314e-02 -1.269999969303607992e-02 7.776506986624501894e-19
-2.126874960958957672e-02 1.534819597803771529e-10 -9.398059535018530735e-27
-2.999999932944774628e-02 -8.731250497698784391e-03 5.346348987280275193e-19
-2.999999932944774628e-02 -1.269999969303607992e-02 7.776506986624501894e-19
-1.499999966472387314e-02 1.269999999999999948e-02 -7.776507174585692594e-19
-5.999999865889549255e-02 1.534819597803771529e-10 -9.398059535018530735e-27
-5.999999865889549255e-02 1.269999999999999948e-02 -7.776507174585692594e-19
-4.500000178813934326e-02 1.534819597803771529e-10 -9.398059535018530735e-27
-4.500000178813934326e-02 1.269999999999999948e-02 -7.776507174585692594e-19
-2.999999932944774628e-02 1.269999999999999948e-02 -7.776507174585692594e-19
-3.873125091195106506e-02 1.534819597803771529e-10 -9.398059535018530735e-27
-2.999999932944774628e-02 8.731249873340129336e-03 -5.346348604970861058e-19
-4.500000178813934326e-02 -1.269999969303607992e-02 7.776506986624501894e-19
-5.999999865889549255e-02 -1.269999969303607992e-02 7.776506986624501894e-19
-2.999999932944774628e-02 -4.250000077486038724e-03 2.602374495634640430e-19
-3.424999862909317017e-02 1.534819597803771529e-10 -9.398059535018530735e-27
-2.575000002980232239e-02 1.534819597803771529e-10 -9.398059535018530735e-27
-2.999999932944774628e-02 4.250000384449958285e-03 -2.602374683595831130e-19
3.424999862909317017e-02 1.534819597803771529e-10 -9.398059535018530735e-27
2.999999932944774628e-02 -4.250000077486038724e-03 2.602374495634640430e-19
2.575000002980232239e-02 1.534819597803771529e-10 -9.398059535018530735e-27
2.999999932944774628e-02 4.250000384449958285e-03 -2.602374683595831130e-19
-4.250000230967998505e-03 1.534819597803771529e-10 -9.398059535018530735e-27
-7.807123457755776620e-19 4.250000384449958285e-03 -2.602374683595831130e-19
2.602374572083239348e-19 -4.250000077486038724e-03 2.602374495634640430e-19
4.250000230967998505e-03 1.534819597803771529e-10 -9.398059535018530735e-27
4.500000178813934326e-02 1.015999998413026281e-02 -6.221205729951143193e-19
4.500000178813934326e-02 7.619999968260526141e-03 -4.665904285316593791e-19
4.500000178813934326e-02 5.080000185221433123e-03 -3.110602983249695117e-19
4.500000178813934326e-02 2.539999936521052798e-03 -1.555301396047494025e-19
4.291041567921638489e-02 1.534819597803771529e-10 -9.398059535018530735e-27
4.082083329558372498e-02 1.534819597803771529e-10 -9.398059535018530735e-27
4.199999943375587463e-02 1.269999999999999948e-02 -7.776507174585692594e-19
3.900000080466270447e-02 1.269999999999999948e-02 -7.776507174585692594e-19
3.599999845027923584e-02 1.269999999999999948e-02 -7.776507174585692594e-19
3.299999982118606567e-02 1.269999999999999948e-02 -7.776507174585692594e-19
3.225981444120407104e-02 8.433739808201789340e-03 -5.164176230477966804e-19
3.436562418937683105e-02 7.561484505236148318e-03 -4.630073898069877760e-19
3.617392480373382568e-02 6.173926093429326495e-03 -3.780439414245273985e-19
3.756148368120193481e-02 4.365625013411044558e-03 -2.673174349475728204e-19
3.843373805284500122e-02 2.259813402593135317e-03 -1.383736625077985751e-19
2.999999932944774628e-02 1.137708329111337610e-02 -6.966454318047415416e-19
2.999999932944774628e-02 1.005416658222675272e-02 -6.156401461509138237e-19
5.999999865889549255e-02 1.015999998413026281e-02 -6.221205729951143193e-19
5.999999865889549255e-02 7.619999968260526141e-03 -4.665904285316593791e-19
5.999999865889549255e-02 5.080000185221433123e-03 -3.110602983249695117e-19
5.999999865889549255e-02 2.539999936521052798e-03 -1.555301396047494025e-19
5.750000104308128357e-02 1.269999999999999948e-02 -7.776507174585692594e-19
5.499999970197677612e-02 1.269999999999999948e-02 -7.776507174585692594e-19
5.249999836087226868e-02 1.269999999999999948e-02 -7.776507174585692594e-19
5.000000074505805969e-02 1.269999999999999948e-02 -7.776507174585692594e-19
4.749999940395355225e-02 1.269999999999999948e-02 -7.776507174585692594e-19
4.749999940395355225e-02 1.534819597803771529e-10 -9.398059535018530735e-27
5.000000074505805969e-02 1.534819597803771529e-10 -9.398059535018530735e-27
5.249999836087226868e-02 1.534819597803771529e-10 -9.398059535018530735e-27
5.499999970197677612e-02 1.534819597803771529e-10 -9.398059535018530735e-27
5.750000104308128357e-02 1.534819597803771529e-10 -9.398059535018530735e-27
5.750000104308128357e-02 -1.269999969303607992e-02 7.776506986624501894e-19
5.499999970197677612e-02 -1.269999969303607992e-02 7.776506986624501894e-19
5.249999836087226868e-02 -1.269999969303607992e-02 7.776506986624501894e-19
